"guideline anchor","guideline url",mirror_file,timestamp
"Sepsis: percent of patients with severe sepsis/septic shock who received a recommended broad-spectrum antibiotic within 24 hours following severe sepsis/septic shock identification.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28300/sepsis-percent-of-patients-with-severe-sepsisseptic-shock-who-received-a-recommended-broadspectrum-antibiotic-within-24-hours-following-severe-sepsisseptic-shock-identification,./sepsis-percent-of-patients-with-severe-sepsisseptic-shock-who-received-a-recommended-broadspectrum-antibiotic-within-24-hours-following-severe-sepsisseptic-shock-identification,20180620183244
"Head and neck cancer: proportion of patients with head and neck cancer who die within 30 or 90 days of curative treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50839/head-and-neck-cancer-proportion-of-patients-with-head-and-neck-cancer-who-die-within-30-or-90-days-of-curative-treatment,./head-and-neck-cancer-proportion-of-patients-with-head-and-neck-cancer-who-die-within-30-or-90-days-of-curative-treatment,20180621081502
"Outpatient chemotherapy: hospital-level, risk-adjusted rates of inpatient admissions or ED visits for cancer patients greater than or equal to 18 years of age for at least one of the following ten diagnoses—anemia, dehydration, diarrhea, emesis, fever, nausea, neutropenia, pain, pneumonia, or sepsis—within 30 days of hospital-based outpatient chemotherapy treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/51217/outpatient-chemotherapy-hospitallevel-riskadjusted-rates-of-inpatient-admissions-or-ed-visits-for-cancer-patients-greater-than-or-equal-to-18-years-of-age-for-at-least-one-of-the-following-ten-diagnoses-anemia-dehydration-diarrhea-emesis-fever-nausea-neutropen,./outpatient-chemotherapy-hospitallevel-riskadjusted-rates-of-inpatient-admissions-or-ed-visits-for-cancer-patients-greater-than-or-equal-to-18-years-of-age-for-at-least-one-of-the-following-ten-diagnoses-anemia-dehydration-diarrhea-emesis-fever-nausea-neu,20180625143617
"Major depressive disorder (MDD): percentage of patients aged 18 years and older with a new diagnosis or recurrent episode of MDD, with evidence that they met the DSM-IV-TR criteria for MDD AND for whom there is an assessment of depression severity during the visit in which a new diagnosis or recurrent episode was identified.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49262/major-depressive-disorder-mdd-percentage-of-patients-aged-18-years-and-older-with-a-new-diagnosis-or-recurrent-episode-of-mdd-with-evidence-that-they-met-the-dsmivtr-criteria-for-mdd-and-for-whom-there-is-an-assessment-of-depression-severity-during-the-visit-i,./major-depressive-disorder-mdd-percentage-of-patients-aged-18-years-and-older-with-a-new-diagnosis-or-recurrent-episode-of-mdd-with-evidence-that-they-met-the-dsmivtr-criteria-for-mdd-and-for-whom-there-is-an-assessment-of-depression-severity-during-the-v,20180625140837
"Non-Hodgkin lymphoma: percent of lymphoma patients who are 65 years old or older and receiving CHOP +/-R, prescribed prophylactic myeloid growth factor (MGF).",https://www.qualitymeasures.ahrq.gov/summaries/summary/50676/nonhodgkin-lymphoma-percent-of-lymphoma-patients-who-are-65-years-old-or-older-and-receiving-chop--r-prescribed-prophylactic-myeloid-growth-factor-mgf,./nonhodgkin-lymphoma-percent-of-lymphoma-patients-who-are-65-years-old-or-older-and-receiving-chop--r-prescribed-prophylactic-myeloid-growth-factor-mgf,20180620210751
"Melanoma: percentage of patients, regardless of age, with a current diagnosis of melanoma or a history of melanoma whose information was entered, at least once within the 12 month period, into a recall system.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50885/melanoma-percentage-of-patients-regardless-of-age-with-a-current-diagnosis-of-melanoma-or-a-history-of-melanoma-whose-information-was-entered-at-least-once-within-the-12-month-period-into-a-recall-system,./melanoma-percentage-of-patients-regardless-of-age-with-a-current-diagnosis-of-melanoma-or-a-history-of-melanoma-whose-information-was-entered-at-least-once-within-the-12-month-period-into-a-recall-system,20180625150743
"Foot/ankle functional status: mean change score in foot/ankle functional status of patients with foot/ankle impairments receiving physical rehabilitation.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27513/footankle-functional-status-mean-change-score-in-footankle-functional-status-of-patients-with-footankle-impairments-receiving-physical-rehabilitation,./footankle-functional-status-mean-change-score-in-footankle-functional-status-of-patients-with-footankle-impairments-receiving-physical-rehabilitation,20180625151641
"Occupational health: percentage of employed persons age 16 years or older in high mortality risk Bureau of the Census occupations in the private sector.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49402/occupational-health-percentage-of-employed-persons-age-16-years-or-older-in-high-mortality-risk-bureau-of-the-census-occupations-in-the-private-sector,./occupational-health-percentage-of-employed-persons-age-16-years-or-older-in-high-mortality-risk-bureau-of-the-census-occupations-in-the-private-sector,20180621170653
"Prostate cancer: proportion of patients with prostate cancer undergoing radical prostatectomy with post surgical incontinence (greater than 1 pad per day measured using a validated tool) at 1 year (10 to 14 months) post radical prostatectomy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50922/prostate-cancer-proportion-of-patients-with-prostate-cancer-undergoing-radical-prostatectomy-with-post-surgical-incontinence-greater-than-1-pad-per-day-measured-using-a-validated-tool-at-1-year-10-to-14-months-post-radical-prostatectomy,./prostate-cancer-proportion-of-patients-with-prostate-cancer-undergoing-radical-prostatectomy-with-post-surgical-incontinence-greater-than-1-pad-per-day-measured-using-a-validated-tool-at-1-year-10-to-14-months-post-radical-prostatectomy,20180620220625
"Pulmonary resection: percentage of patients undergoing pulmonary resection who had treatment implemented with documented reassessment of pain score within 2 hours.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50590/pulmonary-resection-percentage-of-patients-undergoing-pulmonary-resection-who-had-treatment-implemented-with-documented-reassessment-of-pain-score-within-2-hours,./pulmonary-resection-percentage-of-patients-undergoing-pulmonary-resection-who-had-treatment-implemented-with-documented-reassessment-of-pain-score-within-2-hours,20180620204728
"Planning, organization, and management: does the hospital have a system for notifying and registering adverse events in the ICU?",https://www.qualitymeasures.ahrq.gov/summaries/summary/43746/planning-organization-and-management-does-the-hospital-have-a-system-for-notifying-and-registering-adverse-events-in-the-icu,./planning-organization-and-management-does-the-hospital-have-a-system-for-notifying-and-registering-adverse-events-in-the-icu,20180620221257
"End stage renal disease (ESRD): risk-adjusted standardized mortality ratio (SMR) for dialysis facility patients.",https://www.qualitymeasures.ahrq.gov/summaries/summary/51323/end-stage-renal-disease-esrd-riskadjusted-standardized-mortality-ratio-smr-for-dialysis-facility-patients,,
"Palliative care: mean score on the ""Physical-Technical Conditions"" dimension on the Quality from the Patient's Perspective Instrument Specific to Palliative Care (QPP-PC).",https://www.qualitymeasures.ahrq.gov/summaries/summary/50630/palliative-care-mean-score-on-the-physicaltechnical-conditions-dimension-on-the-quality-from-the-patients-perspective-instrument-specific-to-palliative-care-qpppc,./palliative-care-mean-score-on-the-physicaltechnical-conditions-dimension-on-the-quality-from-the-patients-perspective-instrument-specific-to-palliative-care-qpppc,20180620200613
"Occupational health: rate of American Industrial Hygiene Association (AIHA) membership per 100,000 employees age 16 years or older.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49408/occupational-health-rate-of-american-industrial-hygiene-association-aiha-membership-per-100000-employees-age-16-years-or-older,./occupational-health-rate-of-american-industrial-hygiene-association-aiha-membership-per-100000-employees-age-16-years-or-older,20180621170554
"Diagnostic imaging: percentage of invasive cancers detected at screening mammography that are node negative.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49302/diagnostic-imaging-percentage-of-invasive-cancers-detected-at-screening-mammography-that-are-node-negative,./diagnostic-imaging-percentage-of-invasive-cancers-detected-at-screening-mammography-that-are-node-negative,20180620211731
"End stage renal disease (ESRD): percentage of all peritoneal dialysis and hemodialysis patient-months with serum or plasma phosphorus measured at least once within the month.",https://www.qualitymeasures.ahrq.gov/summaries/summary/51317/end-stage-renal-disease-esrd-percentage-of-all-peritoneal-dialysis-and-hemodialysis-patientmonths-with-serum-or-plasma-phosphorus-measured-at-least-once-within-the-month,./end-stage-renal-disease-esrd-percentage-of-all-peritoneal-dialysis-and-hemodialysis-patientmonths-with-serum-or-plasma-phosphorus-measured-at-least-once-within-the-month,20180713035528
"Wellness and health promotion: percentage of individuals 18 years of age and older who completed a health appraisal (HA) during the program period.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50095/wellness-and-health-promotion-percentage-of-individuals-18-years-of-age-and-older-who-completed-a-health-appraisal-ha-during-the-program-period,./wellness-and-health-promotion-percentage-of-individuals-18-years-of-age-and-older-who-completed-a-health-appraisal-ha-during-the-program-period,20180620195913
"Patient-centered medical home patients' experiences: percentage of patients who reported how often they were able to get the care they needed from their provider's office during evenings, weekends, or holidays.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47636/patientcentered-medical-home-patients-experiences-percentage-of-patients-who-reported-how-often-they-were-able-to-get-the-care-they-needed-from-their-providers-office-during-evenings-weekends-or-holidays,./patientcentered-medical-home-patients-experiences-percentage-of-patients-who-reported-how-often-they-were-able-to-get-the-care-they-needed-from-their-providers-office-during-evenings-weekends-or-holidays,20180621042253
"Melanoma: percentage of patients with a melanoma for whom a clear histologic margin is documented.",https://www.qualitymeasures.ahrq.gov/summaries/summary/34798/melanoma-percentage-of-patients-with-a-melanoma-for-whom-a-clear-histologic-margin-is-documented,./melanoma-percentage-of-patients-with-a-melanoma-for-whom-a-clear-histologic-margin-is-documented,20180620211629
"Sedation and analgesia: percentage of mechanically ventilated patients evaluated for the presence of delirium.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43700/sedation-and-analgesia-percentage-of-mechanically-ventilated-patients-evaluated-for-the-presence-of-delirium,./sedation-and-analgesia-percentage-of-mechanically-ventilated-patients-evaluated-for-the-presence-of-delirium,20180621025411
"Diagnosis and management of type 2 diabetes mellitus (T2DM) in adults: percentage of newly diagnosed patients who are advised about lifestyle modification and nutrition therapy within one year of diagnosis.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48469/diagnosis-and-management-of-type-2-diabetes-mellitus-t2dm-in-adults-percentage-of-newly-diagnosed-patients-who-are-advised-about-lifestyle-modification-and-nutrition-therapy-within-one-year-of-diagnosis,./Diagnosis-and-management-of-type-2-diabetes-mellitus-T2DM-in-adults-percentage-of-newly-diagnosed-patients-who-are-advised-about-lifestyle-modification-and-nutrition-therapy-within-one-year-of-diagnosis,20180712191628
